"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Best wishes to the Republic of Korea on hosting the @Olympics! What a wonderful opportunity to show everyone that y… https://t.co/NL6cIfHZgN",FALSE,65506,NA,2018-02-07 18:01:05,TRUE,NA,"961298788219420672",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",12814,FALSE,FALSE,NA,NA
"NEW FBI TEXTS ARE BOMBSHELLS!",FALSE,137909,NA,2018-02-07 16:10:00,FALSE,NA,"961270833569202176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",39796,FALSE,FALSE,NA,NA
"In the “old days,” when good news was reported, the Stock Market would go up. Today, when good news is reported, th… https://t.co/mW5vEWhZYY",FALSE,112601,NA,2018-02-07 14:59:49,TRUE,NA,"961253168968622086",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21990,FALSE,FALSE,NA,NA
"Congratulations @ElonMusk and @SpaceX on the successful #FalconHeavy launch. This achievement, along with @NASA’s c… https://t.co/MaQocjQKcI",FALSE,167551,NA,2018-02-07 03:05:45,TRUE,NA,"961073467784421382",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31715,FALSE,FALSE,NA,NA
"HAPPY BIRTHDAY to our 40th President of the United States of America, Ronald Reagan! https://t.co/JtEglBhm4c",FALSE,181631,NA,2018-02-07 00:48:01,FALSE,NA,"961038807658352640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33051,FALSE,FALSE,NA,NA
"Today, we heard the experiences of law enforcement professionals and community leaders working to combat the threat… https://t.co/BAHG9Ajkio",FALSE,76094,NA,2018-02-06 22:45:50,TRUE,NA,"961008057756127232",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",18404,FALSE,FALSE,NA,NA
"We need a 21st century MERIT-BASED immigration system.  Chain migration and the visa lottery are outdated programs… https://t.co/5SzmbuLXuY",FALSE,92750,NA,2018-02-06 16:05:42,TRUE,NA,"960907362109452288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25725,FALSE,FALSE,NA,NA
"Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA, fully secures the… https://t.co/OD93mZebu7",FALSE,89707,NA,2018-02-06 16:00:43,TRUE,NA,"960906105982464000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23673,FALSE,FALSE,NA,NA
"My prayers and best wishes are with the family of Edwin Jackson, a wonderful young man whose life was so senselessly taken. @Colts",FALSE,104684,NA,2018-02-06 13:37:00,FALSE,NA,"960869939694505984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20957,FALSE,FALSE,NA,NA
"So disgraceful that a person illegally in our country killed @Colts linebacker Edwin Jackson. This is just one of m… https://t.co/r8vqtb4Tjb",FALSE,142874,NA,2018-02-06 13:32:57,TRUE,NA,"960868920428253184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36153,FALSE,FALSE,NA,NA
"Thanks to the historic TAX CUTS that I signed into law, your paychecks are going way UP, your taxes are going way D… https://t.co/DKVuox1qa6",FALSE,105949,NA,2018-02-05 20:42:01,TRUE,NA,"960614513224667136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22912,FALSE,FALSE,NA,NA
"Representative Devin Nunes, a man of tremendous courage and grit, may someday be recognized as a Great American Her… https://t.co/p7egMdnqQs",FALSE,133564,NA,2018-02-05 15:08:51,TRUE,NA,"960530665702912000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35799,FALSE,FALSE,NA,NA
"Any deal on DACA that does not include STRONG border security and the desperately needed WALL is a total waste of t… https://t.co/BuGrQqbWfs",FALSE,123226,NA,2018-02-05 14:36:40,TRUE,NA,"960522569492426753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30024,FALSE,FALSE,NA,NA
"Little Adam Schiff, who is desperate to run for higher office, is one of the biggest liars and leakers in Washingto… https://t.co/7csaXTJLoO",FALSE,142223,NA,2018-02-05 12:39:10,TRUE,NA,"960492998734868480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",43177,FALSE,FALSE,NA,NA
"Thank you to @foxandfriends for exposing the truth. Perhaps that’s why your ratings are soooo much better than your untruthful competition!",FALSE,107536,NA,2018-02-05 12:17:57,FALSE,NA,"960487657691385856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22831,FALSE,FALSE,NA,NA
"The Democrats are pushing for Universal HealthCare while thousands of people are marching in the UK because their U… https://t.co/9JK8HHq2bb",FALSE,120868,NA,2018-02-05 12:11:56,TRUE,NA,"960486144818450432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30736,FALSE,FALSE,NA,NA
"Congratulations to the Philadelphia Eagles on a great Super Bowl victory!",FALSE,212157,NA,2018-02-05 03:54:42,FALSE,NA,"960361010904338432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36333,FALSE,FALSE,NA,NA
"My thoughts and prayers are with all of the victims involved in this mornings train collision in South Carolina. Th… https://t.co/H3Ypk1ZwMt",FALSE,141752,NA,2018-02-04 16:58:14,TRUE,NA,"960195808141414400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23145,FALSE,FALSE,NA,NA
"...a tool of anti-Trump political actors. This is unacceptable in a democracy and ought to alarm anyone who wants t… https://t.co/tGnYODCVQx",FALSE,130582,NA,2018-02-04 00:53:18,TRUE,NA,"959952974826098688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35791,FALSE,FALSE,NA,NA
"“The four page memo released Friday reports the disturbing fact about how the FBI and FISA appear to have been used… https://t.co/ZT9YHhTIlA",FALSE,130461,NA,2018-02-04 00:40:24,TRUE,NA,"959949725028974592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36876,FALSE,FALSE,NA,NA
"Great jobs numbers and finally, after many years, rising wages- and nobody even talks about them. Only Russia, Russ… https://t.co/0gYGNuj0BS",FALSE,135898,NA,2018-02-04 00:26:23,TRUE,NA,"959946200488271872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30166,FALSE,FALSE,NA,NA
"This memo totally vindicates “Trump” in probe. But the Russian Witch Hunt goes on and on. Their was no Collusion an… https://t.co/GPYj4JbKgN",FALSE,141633,NA,2018-02-03 14:40:27,TRUE,NA,"959798743842349056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",39114,FALSE,FALSE,NA,NA
"Rasmussen just announced that my approval rating jumped to 49%, a far better number than I had in winning the Elect… https://t.co/GbG8u70wTV",FALSE,156342,NA,2018-02-03 14:40:23,TRUE,NA,"959798726381457409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34841,FALSE,FALSE,NA,NA
"Today, it was my honor to join the great men and women of @DHSgov, @CustomsBorder, @ICEgov and @USCIS at the U.S. C… https://t.co/r9EL0AhbO1",FALSE,70978,NA,2018-02-02 22:26:22,TRUE,NA,"959553606134345728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",14593,FALSE,FALSE,NA,NA
"“Trump the orator outlines the greatness of America to Democrats’ disgust” https://t.co/XpirrtTY6V",FALSE,77635,NA,2018-02-02 18:07:08,FALSE,NA,"959488369293254658",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",17605,FALSE,FALSE,NA,NA
"With 3.5 million Americans receiving bonuses or other benefits from their employers as a result of TAX CUTS, 2018 i… https://t.co/cxo1rxdDsj",FALSE,108004,NA,2018-02-02 18:05:49,TRUE,NA,"959488037766955009",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",27522,FALSE,FALSE,NA,NA
"“You had Hillary Clinton and the Democratic Party try to hide the fact that they gave money to GPS Fusion to create… https://t.co/A8GoOzBrPx",FALSE,161569,NA,2018-02-02 11:49:14,TRUE,NA,"959393270144086016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",52039,FALSE,FALSE,NA,NA
"The top Leadership and Investigators of the FBI and the Justice Department have politicized the sacred investigativ… https://t.co/xXWIyOvhi0",FALSE,139063,NA,2018-02-02 11:33:58,TRUE,NA,"959389424806191104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",40256,FALSE,FALSE,NA,NA
"The Democrats just aren’t calling about DACA. Nancy Pelosi and Chuck Schumer have to get moving fast, or they’ll di… https://t.co/Tuz4PCoIF4",FALSE,124145,NA,2018-02-02 03:32:48,TRUE,NA,"959268334935203840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28850,FALSE,FALSE,NA,NA
"Thank you for all of the nice compliments and reviews on the State of the Union speech. 45.6 million people watched… https://t.co/HKFLkRjlGQ",FALSE,184512,NA,2018-02-01 12:02:49,TRUE,NA,"959034299222843394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37232,FALSE,FALSE,NA,NA
"March 5th is rapidly approaching and the Democrats are doing nothing about DACA. They Resist, Blame, Complain and O… https://t.co/A4qhFRv21V",FALSE,123313,NA,2018-02-01 11:51:43,TRUE,NA,"959031505145212928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29828,FALSE,FALSE,NA,NA
"Heading to beautiful West Virginia to be with great members of the Republican Party. Will be planning Infrastructur… https://t.co/17g1hxSFRI",FALSE,137888,NA,2018-02-01 11:43:17,TRUE,NA,"959029384052166657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28381,FALSE,FALSE,NA,NA
"Join me live for the #SOTU
https://t.co/0SLktWxfHi",FALSE,108920,NA,2018-01-31 02:00:02,FALSE,NA,"958520216429957121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21851,FALSE,FALSE,NA,NA
"Congratulations to America’s new Secretary of @HHSGov, Alex Azar! https://t.co/Y9inQaCt7o",FALSE,84109,NA,2018-01-29 20:12:39,FALSE,NA,"958070403901124609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16263,FALSE,FALSE,NA,NA
"Our economy is better than it has been in many decades. Businesses are coming back to America like never before. Ch… https://t.co/ZrThpTutNr",FALSE,199412,NA,2018-01-28 13:18:33,TRUE,NA,"957603804383465472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42166,FALSE,FALSE,NA,NA
"Somebody please inform Jay-Z that because of my policies, Black Unemployment has just been reported to be at the LOWEST RATE EVER RECORDED!",FALSE,239965,NA,2018-01-28 13:18:32,FALSE,NA,"957603800579297280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",63809,FALSE,FALSE,NA,NA
"Democrats are not interested in Border Safety &amp; Security or in the funding and rebuilding of our Military. They are… https://t.co/wM9cL8CBo7",FALSE,157113,NA,2018-01-28 04:08:02,TRUE,NA,"957465263129219073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35787,FALSE,FALSE,NA,NA
"I have offered DACA a wonderful deal, including a doubling in the number of recipients &amp; a twelve year pathway to c… https://t.co/gSxSjiRcoC",FALSE,175554,NA,2018-01-28 03:58:02,TRUE,NA,"957462746060206080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",46849,FALSE,FALSE,NA,NA
"Taliban targeted innocent Afghans, brave police in Kabul today. Our thoughts and prayers go to the victims, and fir… https://t.co/nxuDZV0VYZ",FALSE,114133,NA,2018-01-27 22:59:52,TRUE,NA,"957387711693905925",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22035,FALSE,FALSE,NA,NA
"On Holocaust Remembrance Day we mourn and grieve the murder of 6 million innocent Jewish men, women and children, a… https://t.co/Df8jIU5KW2",FALSE,107806,NA,2018-01-27 19:30:24,TRUE,NA,"957334999522533376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25848,FALSE,FALSE,NA,NA
"Thank you to Brandon Judd of the National Border Patrol Council for his strong statement on @foxandfriends that we… https://t.co/33QbAoLFxj",FALSE,124086,NA,2018-01-27 11:55:58,TRUE,NA,"957220637705109505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29163,FALSE,FALSE,NA,NA
"Thank you for the wonderful welcome @WEF! #Davos2018 https://t.co/IQkoQJxR5B",FALSE,72240,NA,2018-01-26 23:27:23,FALSE,NA,"957032249509097472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16311,FALSE,FALSE,NA,NA
"Earlier today, I spoke with @GovMattBevin of Kentucky regarding yesterday’s shooting at Marshall County High School… https://t.co/20Bf0p7oFT",FALSE,98774,NA,2018-01-24 20:26:16,TRUE,NA,"956261892640604161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19265,FALSE,FALSE,NA,NA
"Tremendous investment by companies from all over the world being made in America. There has never been anything lik… https://t.co/sUp4LsbXhz",FALSE,147275,NA,2018-01-24 11:58:58,TRUE,NA,"956134228726558720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33223,FALSE,FALSE,NA,NA
"Cryin’ Chuck Schumer fully understands, especially after his humiliating defeat, that if there is no Wall, there is… https://t.co/oaabUSfT9w",FALSE,154866,NA,2018-01-24 04:07:27,TRUE,NA,"956015565776277510",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36686,FALSE,FALSE,NA,NA
"Where are the 50,000 important text messages between FBI lovers Lisa Page and Peter Strzok?  Blaming Samsung!",FALSE,127681,NA,2018-01-24 03:54:22,FALSE,NA,"956012274942128128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32090,FALSE,FALSE,NA,NA
"Thank you to General John Kelly, who is doing a fantastic job, and all of the Staff and others in the White House,… https://t.co/q4hhzEEjor",FALSE,97709,"realDonaldTrump",2018-01-23 14:16:02,TRUE,"955795912374267907","955806333667807232","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21580,FALSE,FALSE,NA,NA
"Nobody knows for sure that the Republicans &amp; Democrats will be able to reach a deal on DACA by February 8, but ever… https://t.co/2qBHLtCo1u",FALSE,112680,NA,2018-01-23 13:34:37,TRUE,NA,"955795912374267907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24070,FALSE,FALSE,NA,NA
"In one of the biggest stories in a long time, the FBI now says it is missing five months worth of lovers Strzok-Pag… https://t.co/Zwg2yDeEwz",FALSE,134496,NA,2018-01-23 11:55:42,TRUE,NA,"955771016319590400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36724,FALSE,FALSE,NA,NA
"Even Crazy Jim Acosta of Fake News CNN agrees: “Trump World and WH sources dancing in end zone: Trump wins again...… https://t.co/X4ncbncUqi",FALSE,129238,NA,2018-01-23 11:31:40,TRUE,NA,"955764970590961665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27257,FALSE,FALSE,NA,NA
"Big win for Republicans as Democrats cave on Shutdown. Now I want a big win for everyone, including Republicans, De… https://t.co/jzJKY5vaAz",FALSE,133478,NA,2018-01-23 04:30:33,TRUE,NA,"955658992793149440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28053,FALSE,FALSE,NA,NA
"End the Democrats Obstruction! https://t.co/tzBXilvW1b",FALSE,93074,NA,2018-01-22 15:13:18,FALSE,NA,"955458357200130049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21650,FALSE,FALSE,NA,NA
"Democrats have shut down our government in the interests of their far left base. They don’t want to do it but are powerless!",FALSE,109592,NA,2018-01-22 13:15:55,FALSE,NA,"955428815777533952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22176,FALSE,FALSE,NA,NA
"The Democrats are turning down services and security for citizens in favor of services and security for non-citizens. Not good!",FALSE,132090,NA,2018-01-22 13:07:09,FALSE,NA,"955426609326100480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33300,FALSE,FALSE,NA,NA
"Thank you to Brad Blakeman on @FoxNews for grading year one of my presidency with an “A”-and likewise to Doug Schoe… https://t.co/RnE8Gh9xnh",FALSE,126740,NA,2018-01-22 01:21:42,TRUE,NA,"955249077645643776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23610,FALSE,FALSE,NA,NA
"Great to see how hard Republicans are fighting for our Military and Safety at the Border. The Dems just want illega… https://t.co/px3zwtzYOV",FALSE,178280,NA,2018-01-21 12:35:28,TRUE,NA,"955056249925750784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",47486,FALSE,FALSE,NA,NA
"Eric Trump on @JudgeJeanine on @FoxNews now!",FALSE,46618,NA,2018-01-21 02:18:51,FALSE,NA,"954901073587834882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6351,FALSE,FALSE,NA,NA
"The Trump Administration has terminated more UNNECESSARY Regulation, in just twelve months, than any other Administ… https://t.co/SFS1cXtdx5",FALSE,154381,NA,2018-01-21 00:47:40,TRUE,NA,"954878124214415360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31723,FALSE,FALSE,NA,NA
"Unprecedented success for our Country, in so many ways, since the Election. Record Stock Market, Strong on Military… https://t.co/S9Vev9LI6r",FALSE,130444,NA,2018-01-20 22:31:27,TRUE,NA,"954843844402647040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28846,FALSE,FALSE,NA,NA
"Beautiful weather all over our great country, a perfect day for all Women to March. Get out there now to celebrate… https://t.co/0mof82VUry",FALSE,208736,NA,2018-01-20 18:51:24,TRUE,NA,"954788467069870081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",53215,FALSE,FALSE,NA,NA
"Democrats are holding our Military hostage over their desire to have unchecked illegal immigration. Can’t let that happen!",FALSE,168258,NA,2018-01-20 14:27:54,FALSE,NA,"954722155463430145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",44599,FALSE,FALSE,NA,NA
"#AMERICA FIRST!",FALSE,123201,NA,2018-01-20 11:47:42,FALSE,NA,"954681839419101185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31645,FALSE,FALSE,NA,NA
"For those asking, the Republicans only have 51 votes in the Senate, and they need 60. That is why we need to win mo… https://t.co/VAQ4O1yYv5",FALSE,154531,NA,2018-01-20 11:44:01,TRUE,NA,"954680914998648833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",40001,FALSE,FALSE,NA,NA
"This is the One Year Anniversary of my Presidency and the Democrats wanted to give me a nice present. #DemocratShutdown",FALSE,123598,NA,2018-01-20 11:33:35,FALSE,NA,"954678287820902401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30397,FALSE,FALSE,NA,NA
"Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our dan… https://t.co/eHAkBL3AjB",FALSE,144541,NA,2018-01-20 11:17:10,TRUE,NA,"954674157144477696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42323,FALSE,FALSE,NA,NA
"Not looking good for our great Military or Safety &amp; Security on the very dangerous Southern Border. Dems want a Shu… https://t.co/Zs62ydrvwQ",FALSE,117144,NA,2018-01-20 02:28:56,TRUE,NA,"954541219970977793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31204,FALSE,FALSE,NA,NA
"Excellent preliminary meeting in Oval with @SenSchumer - working on solutions for Security and our great Military t… https://t.co/EC7lpgkNxk",FALSE,64795,NA,2018-01-19 22:17:53,TRUE,NA,"954478044487520257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13022,FALSE,FALSE,NA,NA
"Just signed 702 Bill to reauthorize foreign intelligence collection. This is NOT the same FISA law that was so wron… https://t.co/20fZau7RFT",FALSE,128701,NA,2018-01-19 20:53:17,TRUE,NA,"954456754137501697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27849,FALSE,FALSE,NA,NA
"Today, I was honored and proud to address the 45th Annual @March_for_Life! You are living witnesses of this year’s… https://t.co/eZL7D5NtYg",FALSE,96520,NA,2018-01-19 18:39:50,TRUE,NA,"954423170299199488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24887,FALSE,FALSE,NA,NA
"“Shutting down the government is a very serious thing. People die, accidents happen. I don’t know how I would vote… https://t.co/UdjOG3Ynvl",FALSE,49554,NA,2018-01-19 16:28:29,TRUE,NA,"954390114968498176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15527,FALSE,FALSE,NA,NA
".@WhiteHouse Briefing with Director Marc Short and Director Mick Mulvaney...
https://t.co/0O0VsYXmHB",FALSE,43998,NA,2018-01-19 16:14:05,FALSE,NA,"954386490842378241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8507,FALSE,FALSE,NA,NA
"Government Funding Bill past last night in the House of Representatives. Now Democrats are needed if it is to pass… https://t.co/xK33TIW16o",FALSE,110564,NA,2018-01-19 12:04:47,TRUE,NA,"954323750949982208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25910,FALSE,FALSE,NA,NA
"House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!",FALSE,101698,NA,2018-01-18 23:39:53,FALSE,NA,"954136290768846850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20273,FALSE,FALSE,NA,NA
"AMERICA will once again be a NATION that thinks big, dreams bigger, and always reaches for the stars. YOU are the o… https://t.co/VYcBBrQ3pG",FALSE,103237,NA,2018-01-18 21:04:36,TRUE,NA,"954097213608570880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26071,FALSE,FALSE,NA,NA
"Departing Pittsburgh now, where it was my great honor to stand with our incredible workers, and to show the world t… https://t.co/hig8AOxDFs",FALSE,75809,NA,2018-01-18 20:45:33,TRUE,NA,"954092417250222082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15227,FALSE,FALSE,NA,NA
"A government shutdown will be devastating to our military...something the Dems care very little about!",FALSE,90565,NA,2018-01-18 13:49:11,FALSE,NA,"953987636057821184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21779,FALSE,FALSE,NA,NA
"CHIP should be part of a long term solution, not a 30 Day, or short term, extension!",FALSE,62534,NA,2018-01-18 13:37:24,FALSE,NA,"953984671674662912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12016,FALSE,FALSE,NA,NA
"We need the Wall for the safety and security of our country. We need the Wall to help stop the massive inflow of dr… https://t.co/wlyEE41v2w",FALSE,123598,NA,2018-01-18 13:16:26,TRUE,NA,"953979393180950528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29073,FALSE,FALSE,NA,NA
"Will be going to Pennsylvania today in order to give my total support to RICK SACCONE, running for Congress in a Sp… https://t.co/zPK4tKI6Vp",FALSE,85339,NA,2018-01-18 12:53:17,TRUE,NA,"953973568035086336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17162,FALSE,FALSE,NA,NA
"....The Wall will be paid for, directly or indirectly, or through longer term reimbursement, by Mexico, which has a… https://t.co/J09b17pLIi",FALSE,111914,NA,2018-01-18 11:25:03,TRUE,NA,"953951365532876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28047,FALSE,FALSE,NA,NA
"The Wall is the Wall, it has never changed or evolved from the first day I conceived of it. Parts will be, of neces… https://t.co/3UJscR3WGL",FALSE,94298,NA,2018-01-18 11:15:25,TRUE,NA,"953948941674078208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21527,FALSE,FALSE,NA,NA
"ISIS is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much mor… https://t.co/pXV43doqxa",FALSE,178549,NA,2018-01-18 01:11:26,TRUE,NA,"953796944564031489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",39827,FALSE,FALSE,NA,NA
